temporada,jornada,fecha,hora,estadio,local,visit,local_goals,visit_goals,minutos_local,minutos_visit,goles_local,goles_visit,tiros_gol_local,tiros_gol_visit,tiros_esquina_local,tiros_esquina_visit,cambios_local,cambios_visit,fuera_lugar_local,fuera_lugar_visit,amarilla_local,amarilla_visit,roja_local,roja_visit
Torneo de Clausura / Temporada 2024-2025,16,"Domingo, 13 de Abril de 2025",17:00 hrs.,Ciudad De Los Deportes,América,Club Tijuana,4,1,"[9, 56, 76, 90]",[44],2.586206896551724,0.6551724137931034,4.517241379310345,0.6551724137931034,12.206896551724139,0.0,1.9310344827586208,3.206896551724138,1.9310344827586208,1.9310344827586208,0.6551724137931034,0.6551724137931034,0.0,0.6551724137931034
Torneo de Clausura / Temporada 2024-2025,16,"Domingo, 13 de Abril de 2025",19:00 hrs.,Hidalgo,Pachuca,Guadalajara,1,0,[89],[],2.1379310344827585,0.0,12.862068965517242,8.586206896551724,4.275862068965517,8.586206896551724,6.448275862068965,6.413793103448276,2.1379310344827585,6.413793103448276,0.0,0.0,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,16,"Lunes, 14 de Abril de 2025",19:00 hrs.,Nou Camp,León,Santos Laguna,3,1,"[14, 43, 85]",[55],6.448275862068965,2.1379310344827585,8.586206896551724,12.89655172413793,8.586206896551724,2.1379310344827585,10.724137931034482,8.586206896551724,2.1379310344827585,4.275862068965517,0.0,0.0,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,16,"Lunes, 14 de Abril de 2025",20:00 hrs.,Estadio BBVA,Rayadas,Querétaro,3,1,"[17, 45, 67]",[89],6.448275862068965,2.1379310344827585,0.0,2.1379310344827585,12.862068965517242,4.275862068965517,10.724137931034482,8.586206896551724,0.0,0.0,4.275862068965517,10.724137931034482,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,17,"Jueves, 17 de Abril de 2025",15:45 hrs.,Instalaciones la Noria Cancha 1,Cruz Azul,FC Juárez,5,0,"[11, 33, 37, 69, 88]",[],7.137931034482759,0.0,10.0,2.8620689655172415,12.862068965517242,1.4137931034482758,5.724137931034483,7.137931034482759,2.8620689655172415,7.137931034482759,1.4137931034482758,5.724137931034483,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,17,"Jueves, 17 de Abril de 2025",17:00 hrs.,Alfonso Lastras Ramírez,Atlético de San Luis,Puebla F.C.,1,0,[41],[],1.2758620689655173,0.0,3.8620689655172415,7.724137931034483,3.8620689655172415,12.89655172413793,6.448275862068965,3.8620689655172415,2.586206896551724,0.0,2.586206896551724,0.0,0.0,1.2758620689655173
Torneo de Clausura / Temporada 2024-2025,17,"Jueves, 17 de Abril de 2025",19:05 hrs.,Estadio AKRON,Guadalajara,Pumas,0,0,[],[],0.0,0.0,7.344827586206897,12.89655172413793,5.517241379310345,3.689655172413793,9.172413793103448,5.517241379310345,0.0,7.344827586206897,1.8275862068965518,1.8275862068965518,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,17,"Jueves, 17 de Abril de 2025",20:06 hrs. - 21:06 HC.,El Encanto,Mazatlán FC,Santos Laguna,1,2,[30],"[38, 69]",2.586206896551724,5.137931034482759,12.862068965517242,12.89655172413793,10.275862068965518,7.724137931034483,10.275862068965518,10.275862068965518,0.0,0.0,0.0,2.586206896551724,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,17,"Viernes, 18 de Abril de 2025",17:00 hrs.,La Corregidora,Querétaro,Necaxa,1,0,[73],[],1.8275862068965518,0.0,9.172413793103448,5.517241379310345,12.862068965517242,0.0,9.172413793103448,7.344827586206897,0.0,0.0,5.517241379310345,1.8275862068965518,0.0,1.8275862068965518
Torneo de Clausura / Temporada 2024-2025,17,"Viernes, 18 de Abril de 2025",17:00 hrs.,Nemesio Diez,Toluca,América,4,3,"[3, 10, 51, 53]","[21, 43, 67]",6.448275862068965,4.827586206896552,4.827586206896552,12.89655172413793,0.0,11.241379310344827,6.448275862068965,6.413793103448276,1.6206896551724137,9.655172413793103,0.0,3.206896551724138,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,17,"Viernes, 18 de Abril de 2025",18:00 hrs. - 19:00 HC.,Caliente,Club Tijuana,Atlas,0,1,[],[71],0.0,1.8275862068965518,7.344827586206897,1.8275862068965518,12.862068965517242,5.517241379310345,5.517241379310345,7.344827586206897,11.03448275862069,3.689655172413793,1.8275862068965518,0.0,1.8275862068965518,0.0
Torneo de Clausura / Temporada 2024-2025,17,"Viernes, 18 de Abril de 2025",19:00 hrs.,Hidalgo,Pachuca,Tigres,0,0,[],[],0.0,0.0,12.862068965517242,6.413793103448276,3.206896551724138,4.827586206896552,3.206896551724138,4.827586206896552,3.206896551724138,9.655172413793103,4.827586206896552,1.6206896551724137,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,17,"Viernes, 18 de Abril de 2025",20:10 hrs.,Estadio BBVA,Rayadas,León,2,0,"[2, 24]",[],1.8275862068965518,0.0,0.9310344827586207,11.931034482758621,1.8275862068965518,2.7586206896551726,3.689655172413793,4.586206896551724,0.9310344827586207,1.8275862068965518,0.0,0.9310344827586207,0.0,0.0
